quick,serial,1,1000,0,0.0001646009914111346
merge,serial,1,1000,0,0.00019215300562791526
enumeration,serial,1,1000,0,0.0039865279977675527
quick,serial,1,1000,0,0.00016225699800997972
merge,serial,1,1000,0,0.00019488899852149189
enumeration,serial,1,1000,0,0.0039249619876500219
quick,serial,1,1000,0,0.00015994301065802574
merge,serial,1,1000,0,0.00016316899564117193
enumeration,serial,1,1000,0,0.0039286979881580919
quick,serial,1,1000,0,0.00015897100092843175
merge,serial,1,1000,0,0.00015991297550499439
enumeration,serial,1,1000,0,0.0022321660071611404
quick,serial,1,1000,0,8.5452018538489938e-05
merge,serial,1,1000,0,8.5331004811450839e-05
enumeration,serial,1,1000,0,0.0021092430106364191
quick,tasks,2,1000,0,0.0011357300099916756
quick,sections,2,1000,0,0.0002419480006210506
merge,tasks,2,1000,0,0.0011506179871503264
merge,sections,2,1000,0,0.00041442501242272556
enumeration,parallel,2,1000,0,0.0035057069908361882
quick,tasks,2,1000,0,0.0012553069973364472
quick,sections,2,1000,0,0.00026094398344866931
merge,tasks,2,1000,0,0.0011286069930065423
merge,sections,2,1000,0,0.00038129201857373118
enumeration,parallel,2,1000,0,0.0029890189762227237
quick,tasks,2,1000,0,0.00088284199591726065
quick,sections,2,1000,0,0.00022153000463731587
merge,tasks,2,1000,0,0.00097500599804334342
merge,sections,2,1000,0,0.00024927200865931809
enumeration,parallel,2,1000,0,0.002467120997607708
quick,tasks,2,1000,0,0.00099659597617574036
quick,sections,2,1000,0,0.00025262800045311451
merge,tasks,2,1000,0,0.0010354510159231722
merge,sections,2,1000,0,0.0002919429971370846
enumeration,parallel,2,1000,0,0.002449267019983381
quick,tasks,2,1000,0,0.0010136990167666227
quick,sections,2,1000,0,0.00023064599372446537
merge,tasks,2,1000,0,0.00097378398641012609
merge,sections,2,1000,0,0.00026893900940194726
enumeration,parallel,2,1000,0,0.0025237380177713931
quick,tasks,2,1000,100,8.1885984400287271e-05
quick,sections,2,1000,100,7.1495975134894252e-05
merge,tasks,2,1000,100,8.2115002442151308e-05
merge,sections,2,1000,100,5.5965996580198407e-05
enumeration,parallel,2,1000,100,0.0024529139918740839
quick,tasks,2,1000,100,8.0212019383907318e-05
quick,sections,2,1000,100,7.0213020080700517e-05
merge,tasks,2,1000,100,0.00010030000703409314
merge,sections,2,1000,100,4.9773982027545571e-05
enumeration,parallel,2,1000,100,0.0024567910004407167
quick,tasks,2,1000,100,8.6835003457963467e-05
quick,sections,2,1000,100,7.3869014158844948e-05
merge,tasks,2,1000,100,9.2155009042471647e-05
merge,sections,2,1000,100,5.4392992751672864e-05
enumeration,parallel,2,1000,100,0.002477511006873101
quick,tasks,2,1000,100,8.1503996625542641e-05
quick,sections,2,1000,100,6.9771980633959174e-05
merge,tasks,2,1000,100,8.6734013166278601e-05
merge,sections,2,1000,100,5.1367009291425347e-05
enumeration,parallel,2,1000,100,0.0024787730071693659
quick,tasks,2,1000,100,8.0372003139927983e-05
quick,sections,2,1000,100,6.9511996116489172e-05
merge,tasks,2,1000,100,8.2747021224349737e-05
merge,sections,2,1000,100,5.0996022764593363e-05
enumeration,parallel,2,1000,100,0.002479154005413875
quick,tasks,4,1000,0,0.002096198993967846
quick,sections,4,1000,0,0.00042262999340891838
merge,tasks,4,1000,0,0.001927268982399255
merge,sections,4,1000,0,0.00035949100856669247
enumeration,parallel,4,1000,0,0.0018634090083651245
quick,tasks,4,1000,0,0.0019355650001671165
quick,sections,4,1000,0,0.00043917199946008623
merge,tasks,4,1000,0,0.0021628550020977855
merge,sections,4,1000,0,0.00019101198995485902
enumeration,parallel,4,1000,0,0.0013606860011350363
quick,tasks,4,1000,0,0.001756354991812259
quick,sections,4,1000,0,0.00020521899568848312
merge,tasks,4,1000,0,0.0017259480082429945
merge,sections,4,1000,0,0.00027317798230797052
enumeration,parallel,4,1000,0,0.0012487340136431158
quick,tasks,4,1000,0,0.0017647309869062155
quick,sections,4,1000,0,0.00020508901798166335
merge,tasks,4,1000,0,0.00228481600061059
merge,sections,4,1000,0,0.0001966620038729161
enumeration,parallel,4,1000,0,0.0012564390199258924
quick,tasks,4,1000,0,0.001748178998241201
quick,sections,4,1000,0,0.00021024799207225442
merge,tasks,4,1000,0,0.0021688060078304261
merge,sections,4,1000,0,0.00030775298364460468
enumeration,parallel,4,1000,0,0.0013436340086627752
quick,tasks,4,1000,100,6.7548011429607868e-05
quick,sections,4,1000,100,7.5763004133477807e-05
merge,tasks,4,1000,100,9.6081988885998726e-05
merge,sections,4,1000,100,5.4152013035491109e-05
enumeration,parallel,4,1000,100,0.0012547360092867166
quick,tasks,4,1000,100,6.2308012275025249e-05
quick,sections,4,1000,100,7.2126975283026695e-05
merge,tasks,4,1000,100,7.5923016993328929e-05
merge,sections,4,1000,100,6.458201096393168e-05
enumeration,parallel,4,1000,100,0.0013013329880777746
quick,tasks,4,1000,100,6.9901987444609404e-05
quick,sections,4,1000,100,7.1023998316377401e-05
merge,tasks,4,1000,100,0.00010351600940339267
merge,sections,4,1000,100,5.2038987632840872e-05
enumeration,parallel,4,1000,100,0.0012770879839081317
quick,tasks,4,1000,100,6.9592002546414733e-05
quick,sections,4,1000,100,7.1626011049374938e-05
merge,tasks,4,1000,100,6.7487999331206083e-05
merge,sections,4,1000,100,5.0125003326684237e-05
enumeration,parallel,4,1000,100,0.0012812860077247024
quick,tasks,4,1000,100,6.8699999246746302e-05
quick,sections,4,1000,100,7.0403999416157603e-05
merge,tasks,4,1000,100,0.00010858601308427751
merge,sections,4,1000,100,7.0123001933097839e-05
enumeration,parallel,4,1000,100,0.0012988090165890753
quick,tasks,8,1000,0,0.0024425750016234815
quick,sections,8,1000,0,0.00021152000408619642
merge,tasks,8,1000,0,0.0029948509763926268
merge,sections,8,1000,0,0.00024422199930995703
enumeration,parallel,8,1000,0,0.00081173700164072216
quick,tasks,8,1000,0,0.0020957779779564589
quick,sections,8,1000,0,0.00020906599820591509
merge,tasks,8,1000,0,0.0029633809754159302
merge,sections,8,1000,0,0.00023213902022689581
