quick,serial,1,1000,0,0.00016935198800638318
merge,serial,1,1000,0,0.00017970098997466266
enumeration,serial,1,1000,0,0.0038862420187797397
quick,serial,1,1000,0,0.00016820000018924475
merge,serial,1,1000,0,0.00016638697707094252
enumeration,serial,1,1000,0,0.0038908910064492375
quick,serial,1,1000,0,0.00016335101099684834
merge,serial,1,1000,0,0.00016096598119474947
enumeration,serial,1,1000,0,0.003887152997776866
quick,serial,1,1000,0,0.0001092280144803226
merge,serial,1,1000,0,9.2155998572707176e-05
enumeration,serial,1,1000,0,0.0020719009917229414
quick,serial,1,1000,0,8.7085994891822338e-05
merge,serial,1,1000,0,8.2145998021587729e-05
enumeration,serial,1,1000,0,0.0020612910157069564
quick,tasks,2,1000,0,0.0013016560114920139
quick,sections,2,1000,0,0.00051927700405940413
merge,tasks,2,1000,0,0.00059636399964801967
merge,sections,2,1000,0,0.00041918698116205633
enumeration,parallel,2,1000,0,0.0049494339909870178
quick,tasks,2,1000,0,0.0014741329941898584
quick,sections,2,1000,0,0.00050108300638385117
merge,tasks,2,1000,0,0.00060733500868082047
merge,sections,2,1000,0,0.00043321400880813599
enumeration,parallel,2,1000,0,0.0027927619812544435
quick,tasks,2,1000,0,0.0011791319993790239
quick,sections,2,1000,0,0.00024992501130327582
merge,tasks,2,1000,0,0.00032172200735658407
merge,sections,2,1000,0,0.00022577898926101625
enumeration,parallel,2,1000,0,0.002609262999612838
quick,tasks,2,1000,0,0.0011362409859430045
quick,sections,2,1000,0,0.00024801201652735472
merge,tasks,2,1000,0,0.00036495400127023458
merge,sections,2,1000,0,0.00024430500343441963
enumeration,parallel,2,1000,0,0.0025983310188166797
quick,tasks,2,1000,0,0.0011593849922064692
quick,sections,2,1000,0,0.00025013499544002116
merge,tasks,2,1000,0,0.00032943699625320733
merge,sections,2,1000,0,0.00024808099260553718
enumeration,parallel,2,1000,0,0.0025951660063583404
quick,tasks,2,1000,100,8.0642988905310631e-05
quick,sections,2,1000,100,9.1102992882952094e-05
merge,tasks,2,1000,100,6.3840998336672783e-05
merge,sections,2,1000,100,5.1448005251586437e-05
enumeration,parallel,2,1000,100,0.0025942050269804895
quick,tasks,2,1000,100,7.8700017184019089e-05
quick,sections,2,1000,100,9.2236005002632737e-05
merge,tasks,2,1000,100,5.8720994275063276e-05
merge,sections,2,1000,100,4.8382004024460912e-05
enumeration,parallel,2,1000,100,0.0025728429900482297
quick,tasks,2,1000,100,8.1976002547889948e-05
quick,sections,2,1000,100,9.1263005742803216e-05
merge,tasks,2,1000,100,5.6488002883270383e-05
merge,sections,2,1000,100,5.0225004088133574e-05
enumeration,parallel,2,1000,100,0.0025873810227494687
quick,tasks,2,1000,100,7.3289993451908231e-05
quick,sections,2,1000,100,8.934002835303545e-05
merge,tasks,2,1000,100,5.513499490916729e-05
merge,sections,2,1000,100,4.7600973630324006e-05
enumeration,parallel,2,1000,100,0.0026289300003554672
quick,tasks,2,1000,100,7.7396980486810207e-05
quick,sections,2,1000,100,8.6976011516526341e-05
merge,tasks,2,1000,100,5.5315002100542188e-05
merge,sections,2,1000,100,4.7048990381881595e-05
enumeration,parallel,2,1000,100,0.0025631349999457598
quick,tasks,2,1000,1000,0.00011315598385408521
quick,sections,2,1000,1000,8.922000415623188e-05
merge,tasks,2,1000,1000,8.2345999544486403e-05
merge,sections,2,1000,1000,7.3949981015175581e-05
enumeration,parallel,2,1000,1000,0.0025941030180547386
